Raw_Material,Strain,Reactor_Type,Pretreatment,Lignin_percent,Moisture_percent,Ethanol_Tolerance_percent,Temperature_C,pH,Fermentation_hours,Agitation_rpm,Aeration_vvm,Inoculum_percent,Enzyme_gL,Ethanol_gL,Total_Sugar_gL,Process_Efficiency
Sugarcane,Z_mobilis,Fluidized_Bed,Physical,5.188007155735126,8.745905665492078,12.63875351797764,25.529866846455747,4.858528519713039,51.3363792703894,137.60606025972123,1.0314279692295418,8.959818964699945,2.770148630690216,94.30373502515944,159.23485159096555,1.0
Bagasse,Z_mobilis,Stirred_Tank,Physical,7.532777868183588,7.940110552558773,10.017557139709645,26.615833445698584,5.294340525683258,45.59061636394674,114.52653715090128,1.3213029992222964,12.567744372983787,5.36561239042745,100.93879258720972,162.77550367752684,1.0
Corn,K_marxianus,Packed_Bed,Chemical,11.706893154509002,8.6208053077602,11.849316600739307,27.953539737103885,5.063528052056301,41.7724232509874,183.1774000880589,0.7627769321038351,8.43854322870838,6.00032095206885,105.89958994270384,155.33821246203487,1.0
Sugarcane,K_marxianus,Packed_Bed,Enzymatic,5.760466474402597,9.34794136688506,10.689638723973305,31.881729226567806,5.304846515083619,53.98872917743172,112.84190500773488,0.8951821927663186,7.620461735233968,5.376374528043613,90.57173439225956,129.99172540605713,1.0
Bagasse,K_marxianus,Stirred_Tank,Enzymatic,15.333601420836423,8.688348110514447,11.76796775225322,31.53660241243886,4.946236717740395,58.34062555044613,153.4993770333232,0.7809962974558827,10.60867358728738,3.320078381075092,102.00981816192856,164.1161025892385,1.0
Bagasse,S_cerevisiae,Stirred_Tank,Enzymatic,13.61322386839194,10.827663476967832,10.158132121428396,30.188238272406565,4.73506187470126,54.63721320125602,174.836641270168,1.036256780399874,10.25941483515409,4.373441884991641,81.7313229717177,137.05252097947857,1.0
Sugarcane,K_marxianus,Packed_Bed,Chemical,8.516418746643163,10.403790432128504,13.104101983513049,27.61172838226776,4.815781131261157,48.32957178700998,126.2752627175446,0.7328202418637542,11.127952803976672,6.727390539735193,117.9010451127424,177.48114534919534,1.0
Wheat,Z_mobilis,Stirred_Tank,Physical,7.63837093664481,10.618646997440436,10.471426923528629,27.716687285505923,5.217943223362016,57.89145916255527,189.55439711634773,1.036061042468128,10.268689116435416,4.836098893320857,96.21982565198677,140.5674063545307,1.0
Bagasse,Z_mobilis,Packed_Bed,,10.605819710006443,10.70281613183156,10.666321931383916,29.14837769433808,4.705061495666108,51.20753295212217,170.20107374767932,1.011681964354917,9.185867214174726,4.193446677340003,92.15624801543288,164.83680130453868,1.0
Cellulose,S_cerevisiae,Stirred_Tank,Enzymatic,5.657613228918521,12.391327875569065,12.891982017045724,33.418693008177875,5.446185980742152,47.08934982452402,118.46914475722951,1.027593299596519,8.886410773055403,5.321913579581274,87.05120134250375,166.39599424353617,1.0
Corn,S_cerevisiae,Stirred_Tank,Chemical,3.993571825502702,9.9828542152258,15.969070210679082,28.11071114496867,5.110394244727623,40.51082060886607,150.50163501116165,1.0466607617302512,9.7096298941753,4.38662183002196,93.442523515375,135.4726604290934,1.0
Wheat,Z_mobilis,Packed_Bed,Enzymatic,8.6219946278423,12.016738867669222,9.90436583941037,27.77838280460802,4.644434475972049,42.0340961876268,177.7898163542626,0.742015772593628,14.24722868653596,3.898829245457217,99.61607328055734,161.48743599727942,1.0
Cellulose,K_marxianus,Fluidized_Bed,Chemical,9.597853700493426,11.033170715958336,10.632274586172244,30.91388243354545,5.13257693313893,53.59431294740854,142.81273035534036,1.1352586697648277,7.204444429385051,6.6138805241830845,103.12824844372632,166.7831453656646,1.0
Cellulose,K_marxianus,Packed_Bed,Enzymatic,10.283281673060593,12.259267073270172,12.11651641026473,32.06630459239646,4.78975770816738,44.77977653408029,162.8926667335419,1.31748758663515,7.3700141633817475,5.810070154244114,96.23280481928948,152.43019817754498,1.0
Wheat,Z_mobilis,Stirred_Tank,Physical,8.155778151646347,13.229259668773144,11.04343563665874,29.19168240704789,4.547463748922008,41.233112741760834,158.03544144852145,0.6405814942028576,11.857427890785628,4.7978731731695605,103.20651610504036,191.5381311928615,1.0
Cellulose,S_cerevisiae,Stirred_Tank,Enzymatic,13.821840188424842,11.15329915995814,7.596727340750977,32.70101402925438,5.148995761122714,50.888226727817454,167.64528717704144,0.8327214135033365,8.812855499118005,4.38136142327099,88.85218397805654,176.01423102483636,0.9898061512983084
Cellulose,Z_mobilis,Packed_Bed,Chemical,5.51458102454835,10.207536499343997,15.21916702426601,29.79504310066996,5.049194748515368,46.923641355381775,136.41475929230117,0.932708984555092,8.73715114988776,4.9944652705447,107.59636499541443,139.866212127638,1.0
Cellulose,S_cerevisiae,Fluidized_Bed,Chemical,6.585213595125704,10.194615634886617,9.887545153254862,29.29554201338633,5.31195279596594,47.15460438287753,116.97208738188604,1.2047087552288478,9.5665707140472,5.057038029466131,89.74913861034952,145.47709468035725,1.0
Cellulose,K_marxianus,Packed_Bed,Physical,11.459907868434437,9.059667840876322,12.649376462521456,27.51184465260101,5.117634143850957,43.523645830586055,161.17419669717475,1.0795312796726984,9.959786655468069,6.132671023666367,87.4205010728012,155.72118530574724,1.0
Corn,K_marxianus,Fluidized_Bed,,6.515057843088576,8.992455706847888,13.503448239196524,31.374226011993105,4.800465678680459,32.599685187655965,177.3332337371661,0.9884445809967908,7.600947888378196,2.515296898964686,102.55589427714082,179.803949713266,1.0
Wheat,Z_mobilis,Packed_Bed,Physical,6.3990386434080495,11.804234326623073,9.800661016263,27.39064017466348,5.318726819385421,41.00788988481828,145.11337454908067,1.0750055178911555,10.103823578310472,5.405666151057184,98.6335748794708,176.59044931991863,1.0
Bagasse,K_marxianus,Packed_Bed,Physical,10.37006437662149,8.072659415104889,12.563803108797895,26.35327677321565,4.784901246316531,38.234270157698674,160.37958898806727,1.1665747335359726,9.883702818185547,5.221541603709428,86.66534122798346,141.114455973961,1.0
Corn,Z_mobilis,Stirred_Tank,Physical,6.8394321390519055,13.229545271124453,13.304057542471693,29.87495032897434,4.783226681681372,53.64033239278741,164.8621324954348,0.7979305018214669,10.77180034857376,5.902230941016109,111.20473467657568,153.68758965262083,1.0
Wheat,Z_mobilis,Stirred_Tank,Enzymatic,9.600746716237936,9.69655349419196,7.91794754801152,28.026142407243963,4.949689552565135,61.180016307852846,133.33493016835965,0.7162631770134009,11.537661864025278,5.437325380815465,90.61697235781222,163.22999412973726,1.0
Wheat,S_cerevisiae,Fluidized_Bed,,7.900430321026731,15.724155786245628,11.635532093063349,28.54828684229167,4.5641427469832685,46.97190605006757,126.24589082071029,0.953493261901279,7.686030829508109,6.216757898200637,90.00795045330024,167.22327484874103,1.0
Corn,Z_mobilis,Packed_Bed,Physical,7.415008889881781,8.613769146340765,12.810354768775037,32.001259973365634,5.29915583095401,30.64868461101556,131.92521585444155,1.105960551397141,8.369179304046598,4.944364918190933,96.87968616076692,159.83734355249032,1.0
Corn,Z_mobilis,Packed_Bed,,3.6930838259651786,10.500377839960668,13.928579768734718,30.952339270162124,4.948979312958198,48.48104823534391,147.22851274692474,1.0512386053508551,13.300045144414486,2.321480703585438,108.292430607102,158.87836460246925,1.0
Sugarcane,K_marxianus,Stirred_Tank,Chemical,10.418689458464012,9.296301459503162,8.510572330586642,32.078541553089266,4.984271622107451,56.75704282566189,148.4079337031799,1.4220664882900067,6.870677633288953,5.122591614530204,92.3151869786828,167.22249977849359,1.0
Cellulose,S_cerevisiae,Packed_Bed,Physical,6.258430023661214,8.413831816913456,12.200724485850008,30.29088210229793,5.636455952255631,48.39085856923503,117.1750644588322,0.469692313111111,10.95036858906775,5.478939696375399,99.63069322500009,161.63000085338163,1.0
Cellulose,S_cerevisiae,Fluidized_Bed,Chemical,9.49527338940844,12.127600701757435,13.85717469921496,24.68374957072862,5.1642554765396405,51.40777844629245,159.09939992431595,0.8807074477670321,9.351494751465385,5.577687153527709,92.426948046595,171.72793102969985,1.0
Corn,S_cerevisiae,Packed_Bed,,8.463685304954305,7.788891611204388,12.64792509011154,29.49360391262826,4.670111648960306,50.47509098191396,158.34337174868034,0.8717618674371196,5.761725286296652,6.551834509306641,83.38537648582717,147.45748678262208,1.0
Sugarcane,K_marxianus,Packed_Bed,Enzymatic,9.380475823900351,8.64785098605153,13.483077442129195,31.69672466077594,5.400136535639655,47.03537830301935,153.14550888999088,0.6588768781642395,9.384160631066484,5.635728848306887,108.36340716871032,164.05636393498168,1.0
Sugarcane,S_cerevisiae,Fluidized_Bed,Chemical,9.550973877960216,11.17263941782982,13.44498838429566,32.38124841934968,5.05543465808949,49.95559873196895,130.88717032983624,1.218824929034763,9.124404575845306,3.537714695442964,108.33240670465796,170.59843259691795,1.0
Wheat,K_marxianus,Packed_Bed,Enzymatic,10.58088475275479,11.489921621898809,10.201165774345224,31.430393420693925,4.665537785902564,42.8073343051195,180.02482493436042,1.087257976316263,6.203013537118048,4.241175226879597,89.69502693618792,133.94539100075733,1.0
Corn,S_cerevisiae,Fluidized_Bed,Physical,7.816722095525671,7.216229157544959,13.861632957982374,31.098716832832597,5.064356364638286,47.9931531078841,139.73656390698733,0.8194592283848323,7.749129252316879,5.595450892656423,110.2095762661619,182.3642525940366,1.0
Cellulose,Z_mobilis,Fluidized_Bed,Chemical,13.728089437820106,11.163353770430748,13.50214668278076,31.59280820834628,4.998367435115886,48.18884983350981,129.48345387016377,1.0188568064651764,10.47018119930444,3.919910903445987,95.5029809812868,145.96685544148644,1.0
Cellulose,S_cerevisiae,Packed_Bed,,4.45779981743327,10.257799826832676,11.0190079292488,33.85138393838977,4.619300056369536,35.12355272850477,170.5180998935598,1.1599513796615764,9.153710983446809,5.955755069235564,,,0.0
Corn,K_marxianus,Stirred_Tank,,9.320226644418312,8.16455328427694,11.860835859157776,30.02213742361263,5.089284103214611,47.21967145978694,147.78176958414653,0.9853725378676468,11.88986384786322,5.622829917850155,102.7246346295104,164.99181478011,1.0
Corn,K_marxianus,Packed_Bed,,12.508692929232602,8.422236929328891,13.649494591380057,29.91582576253519,5.148223099259976,42.275860392880745,82.24244139918912,1.0186200312416418,15.628875505764244,4.250978135228644,104.51987799039708,162.58426090425877,1.0
Wheat,Z_mobilis,Fluidized_Bed,Chemical,11.430317659007812,5.933097144103198,14.570568044693136,31.318360082840066,4.343300200824813,34.584770114061364,151.5417843694958,0.9657404379363338,9.341489615726438,3.7166724366268697,97.4540855482952,155.7584438661862,1.0
Sugarcane,Z_mobilis,Fluidized_Bed,Enzymatic,7.075493270414209,13.434888855595156,11.639326759588869,28.06888933955323,4.978857955230555,47.65625811739326,134.85654780848768,0.7900470187371529,8.383114801886993,5.076315331758708,116.64580082857584,177.85590882890762,1.0
Sugarcane,K_marxianus,Fluidized_Bed,,7.575263521035929,12.030840829954014,12.781020224206095,32.10404732562993,5.374645394055305,40.02121789450344,121.18034237920143,1.23765400362915,10.618584771903752,5.427690653473831,101.29909390081004,162.01394030527246,1.0
Cellulose,S_cerevisiae,Fluidized_Bed,Physical,6.979622322020188,7.421709979643563,14.722565531829243,28.552319467368537,4.864353901605039,45.89626315223674,142.08639978312664,1.075953407783284,9.538185777320264,4.774032894034203,99.7889679964698,134.56821655809378,1.0
Bagasse,Z_mobilis,Fluidized_Bed,Enzymatic,11.797682891993167,11.59781534558359,10.97856406624597,30.299090305813813,5.118381424856811,48.429506850363154,130.78289010151747,1.1720473559888265,9.676827612334398,5.861821360291033,97.883008504729,136.74921456411045,1.0
Bagasse,Z_mobilis,Fluidized_Bed,,7.780228814453475,8.851955312100667,15.088958719209849,25.07914642198149,5.114649153963529,50.40421961278268,131.15575568262972,1.1212129112888978,11.571781526401187,5.39392492613982,94.5902222498086,142.39491576742273,1.0
Cellulose,S_cerevisiae,Stirred_Tank,Enzymatic,10.76536926437035,11.8296210726994,10.26064958588348,28.97794097543615,4.291457009457111,57.62483667414858,153.91666942702855,0.756291145246273,11.93818276606671,4.711745621593856,93.21030007436326,177.87895626671977,1.0
Corn,K_marxianus,Fluidized_Bed,Physical,10.792904242227864,9.007852861681837,11.656806539280304,28.706559549439667,4.850084862702836,31.46629752811699,170.60430938133396,1.0073803316329086,11.973268692982971,3.767784774049609,90.6986019924392,162.79581378277862,1.0
Wheat,Z_mobilis,Fluidized_Bed,Enzymatic,17.10518040470612,9.273291809784084,13.526402170253668,29.06900867416868,5.283212652475883,47.28454092802791,114.01331713008643,1.006412804137437,8.592748396029629,6.559798749033153,75.1656159986036,134.57395457450878,1.0
Bagasse,Z_mobilis,Fluidized_Bed,Enzymatic,10.93975377940511,9.42330546448467,14.382490027739298,31.03994610198547,5.143735628756795,55.73274277277948,172.02263966282013,0.9373191435472296,10.980983022838997,6.6869681371205,109.67282178731432,156.1439528918769,1.0
Bagasse,K_marxianus,Stirred_Tank,Physical,7.56656795574861,8.685289316677373,12.42226193371741,29.62733864126608,5.3058699551764175,44.82706792342309,147.0757343890234,0.9350107768394116,5.538820697679588,4.653123212729454,96.75196002262406,204.85187039929258,0.9260824671250456
Sugarcane,S_cerevisiae,Stirred_Tank,Chemical,5.619549213800803,12.79854275046661,8.315903560207909,27.136479514707407,4.973125973356036,49.38737486708485,183.95297215968372,1.1552197898214072,12.114586707400973,4.814306135987645,107.64082961136867,159.4397151901723,1.0
Corn,S_cerevisiae,Packed_Bed,,9.172441856086763,11.797053986162958,11.609869701280433,30.131251653903835,5.356564409343534,45.17027787650357,168.7126708799849,0.7815194773210181,7.494179975790413,7.108998230129662,98.8306983810182,171.66192238372045,1.0
Sugarcane,Z_mobilis,Stirred_Tank,,9.642742472718044,10.21989707666656,11.549308661744146,28.972305175005783,5.325318271315312,41.70191059173439,111.3946008192892,0.80360403323879,11.039705411550049,4.559876582633196,100.31370500952656,143.79061071820558,1.0
Cellulose,K_marxianus,Stirred_Tank,Enzymatic,3.367901417828333,12.04913632797162,11.745416948536574,31.49500373357212,5.556172568875785,59.27234050142303,155.54085458818258,0.9569982224284131,11.50424368456114,5.096807976927628,104.41047630880423,165.17232216832855,1.0
Sugarcane,S_cerevisiae,Fluidized_Bed,Physical,7.85843751912096,6.7458565695090815,14.448114435311554,30.131260531243075,5.470847697081594,48.41526663000692,162.9201853189516,0.9321552075798762,9.708484178715636,4.518764393675616,108.96466685696274,172.76248477722905,1.0
Cellulose,K_marxianus,Stirred_Tank,Chemical,10.89205762848266,7.543082442897935,9.765555262410231,31.60977146817278,5.014675342229609,51.69556366798869,132.7136867924211,1.1604301004817223,11.152653123065525,4.759059589174264,101.17561701455097,159.94787465010967,1.0
Sugarcane,Z_mobilis,Fluidized_Bed,Physical,8.402932989201476,10.949109524715926,11.82764837750675,28.47094185053772,4.453199420164291,56.58622192907943,168.9395064805622,0.4980853827750074,10.480560154874397,4.132140463780905,112.29136829906784,138.744209570814,1.0
Corn,S_cerevisiae,Fluidized_Bed,Chemical,12.905871357117512,11.471073111615777,11.66313068631735,32.16648717531613,4.823885582294182,51.12562634264858,164.32676001389973,0.8503599853383277,9.587318480422,6.214654951992799,104.04253577100216,170.07853237090706,1.0
Sugarcane,K_marxianus,Packed_Bed,,5.32493066583844,10.558815092511503,11.548670933253932,30.93820813012777,4.83912676731618,54.32082358910986,145.37039798825668,1.4159441232077028,9.941807327332135,5.086653573344613,107.22572572559272,136.27708500946267,1.0
Sugarcane,K_marxianus,Stirred_Tank,,12.03064846045965,6.234610649843363,10.164867344994356,31.69386362243177,4.870591264226624,50.31038102877218,149.40901728801882,0.9697416680274012,10.538119596842224,4.74894033371959,104.32714654767048,178.4000028144897,1.0
Corn,Z_mobilis,Fluidized_Bed,Enzymatic,12.741669224577858,7.875330951324504,12.466496962390808,29.036241767198288,4.789544928076403,52.25278868344476,144.98326211858353,0.8709460384924395,8.785841818260682,3.916833206433872,100.7854765394981,159.8614693626966,1.0
Cellulose,S_cerevisiae,Fluidized_Bed,,12.86948942752461,10.833183733008337,11.229093297652142,29.701130524250868,5.376316340531035,43.96583731054258,158.37460928250405,1.011161765969005,8.229673212827386,6.103753800242676,69.54171502836267,150.35018085298006,0.9069247752386659
Sugarcane,Z_mobilis,Fluidized_Bed,Chemical,5.302430846036864,14.852944578482536,10.667824397458014,29.75519468568826,5.01159286719477,49.08773742598767,173.33762080299587,1.097324804363728,7.777391044157767,5.047314331949084,111.93734540385924,175.14979137118314,1.0
Bagasse,Z_mobilis,Stirred_Tank,Physical,10.943658387572151,12.435825330116856,11.022276758444816,29.08632395534351,5.06406321362459,45.40948449939872,143.0097904104626,1.1001899503509969,9.636911273010805,4.528150173935341,96.81879151773089,145.2250327987619,1.0
Corn,S_cerevisiae,Packed_Bed,Physical,7.993737644435455,13.154608596941545,10.841336618313823,28.649275312876128,4.921020749693394,48.47677975398179,157.69862604814517,1.2523975960591722,13.129093689217392,5.673735243274447,110.61977669065104,153.88472872890222,1.0
Cellulose,K_marxianus,Stirred_Tank,Enzymatic,5.781572674051296,10.679450844380598,10.078032397063378,27.562546934066265,4.766216601162532,35.56243992779538,165.24257710052262,0.5840080208621892,8.266523652997835,5.167361288413496,104.52548359739548,177.41458075347794,1.0
Bagasse,K_marxianus,Fluidized_Bed,Chemical,8.758396825078876,10.664981961578754,10.439743217295682,28.434132278417405,5.163727615639265,47.94026331613654,189.77065403188212,0.8516568706645449,12.992227242419702,2.807168947701137,98.82681526933114,136.71023852041762,1.0
Wheat,K_marxianus,Packed_Bed,Enzymatic,7.285066024297572,7.933029065487847,9.026642860107716,29.635300576357626,5.029647580855992,49.39566976033869,133.42696788623294,1.119849793026611,10.210032348709577,6.252552685374323,106.54740682760593,158.9494137475814,1.0
Cellulose,S_cerevisiae,Stirred_Tank,Chemical,12.762251404491607,11.903644106103236,15.51467116410812,26.730390634697493,5.35718866367506,44.51030395462836,122.3875607505981,1.1232378787435595,7.611824030814172,5.257036633523229,70.79770932860872,155.01001731124572,0.8955488187611582
Sugarcane,Z_mobilis,Packed_Bed,Physical,11.539190029040707,9.853636594917994,12.38528623166744,32.277232072368555,5.3904645299993605,51.16127448402581,143.5956161716523,1.2246186110689168,7.293109668125324,5.2587155570840345,116.51057641453733,179.70637099423064,1.0
Corn,K_marxianus,Fluidized_Bed,Enzymatic,6.542666595673397,11.385464750927438,11.786891642567516,32.82515239571806,5.080395219898663,45.94579727550923,171.1314090007568,1.1593839673801956,13.166465601511058,3.930455091069301,129.21180779886825,189.683447103887,1.0
Corn,K_marxianus,Packed_Bed,Enzymatic,7.827336058507213,10.061372705761867,14.01714802767351,28.61667618093655,5.065741388983106,50.16338141899864,117.14192565008696,1.048307615309901,11.331588628560736,5.2510683783831045,119.21369691307794,150.08421641088196,1.0
Bagasse,S_cerevisiae,Packed_Bed,Physical,8.857907723150129,10.55823684950148,12.540192670407848,31.812517735468592,4.884054745957736,57.014508869828006,158.0922556642614,1.1114601567416995,8.153784629273442,4.273349123864074,95.38363243633236,158.21155151379375,1.0
Bagasse,S_cerevisiae,Stirred_Tank,,9.782784558046307,9.824543767402757,13.229023922644751,28.80762753653052,5.390960692167182,42.72754281271192,133.31577098728744,0.768392500022244,7.593054619448551,4.850985623462973,80.28395645568543,131.5686263099641,1.0
Wheat,Z_mobilis,Fluidized_Bed,Chemical,13.019134824411342,10.449249395645786,12.340922404724743,27.769389136846858,5.281421269051871,42.89840516120514,139.48272040197622,1.0184220167580051,10.88383828985284,5.211387636668352,90.26031601331827,163.5130947640783,1.0
Bagasse,Z_mobilis,Stirred_Tank,Physical,12.0723469794419,12.00015311509046,15.50843820107303,31.62771213891014,5.169375728428827,54.4569909343176,147.7981776602054,0.8359777518077011,8.849637507633611,5.331663719964732,102.67469817845968,158.68788509428225,1.0
Bagasse,K_marxianus,Packed_Bed,,10.15417590692452,7.467540941861552,17.15608845644346,32.755298882926205,4.9541505050316,43.3396014096062,151.07710009915758,0.7259823298247882,7.7593433852518,3.920879038583137,85.68912362504031,145.3943292938858,1.0
Corn,K_marxianus,Fluidized_Bed,Enzymatic,9.218053450315232,7.01415514736978,15.744535149875167,29.645763292076293,5.123419302405198,49.10183740611643,122.50470850948662,0.8885709779414582,11.176614563335988,5.416663343270281,122.06777423834544,155.14086877229212,1.0
Cellulose,S_cerevisiae,Packed_Bed,Physical,4.679937896177584,10.851729155277798,5.818092620553888,31.47449122547779,5.197919329808337,46.36116056452248,129.22103813578516,0.8494585442294211,9.904351194139368,2.9114383259397663,85.06259553053908,156.877774260444,1.0
Wheat,Z_mobilis,Fluidized_Bed,Enzymatic,13.87599287837817,12.881148595815231,10.793998036134596,24.04989221071854,4.774263256960014,33.04015526421301,151.025593362275,1.13074774722105,7.566734836488731,4.417911827603095,88.91279310866648,162.15080615763074,1.0
Sugarcane,K_marxianus,Stirred_Tank,,8.658710206403029,13.385489233602163,10.905698637593137,28.277785109076788,5.041792942101087,47.18239520842898,173.50881031420923,1.0502690977141085,9.295880142428349,4.363891520997983,103.73866952774152,194.8120083833334,1.0
Corn,S_cerevisiae,Packed_Bed,Enzymatic,14.664520721278771,7.551179564579856,14.675002497230524,31.15167072662193,4.731889582187138,42.5663813215581,182.6412328155507,1.0547692463367446,12.012986614511732,1.8769918750561945,101.82405651933804,177.61151846091133,1.0
Bagasse,Z_mobilis,Fluidized_Bed,Chemical,10.588327876395509,9.194252329195251,11.195664607015429,32.316072333550764,4.887239269961836,49.1120940478858,175.51777144601618,0.8371089877680187,7.458900852719293,5.0297542251808505,98.86930795979738,156.3212330996552,1.0
Sugarcane,Z_mobilis,Fluidized_Bed,Enzymatic,16.075852625864336,7.041569491110181,11.352734646903226,30.186565812936045,5.146659240584896,52.84282519610071,124.74229916886102,0.7617076421550638,11.191250321912216,4.293668169437115,98.02965616933578,142.94642419717098,1.0
Wheat,Z_mobilis,Packed_Bed,Chemical,11.818964600098948,8.89877674722576,11.03953609797088,29.132021824938413,5.3481646121828295,42.29859768365328,143.8123258437207,0.8699631597062609,9.072117184979504,5.9435461284903,89.83578870816552,145.87868410460285,1.0
Corn,S_cerevisiae,Fluidized_Bed,Physical,5.703941106337363,12.245696190098723,11.35509410275857,31.019737492097217,4.879758560879347,44.48951542051455,145.24286464599297,1.4460627764542804,9.97856147300408,4.300662456817619,96.10290982310424,142.32370368364593,1.0
Sugarcane,Z_mobilis,Stirred_Tank,Chemical,8.156753559216364,9.9742164328832,11.955402806836776,30.343271012814068,4.602260277708264,38.3167763911446,169.91128116831672,1.4441776440227956,9.423269217647372,5.647941960484291,109.49791841163538,148.58424788883258,1.0
Sugarcane,S_cerevisiae,Fluidized_Bed,Enzymatic,9.492595117984106,9.252251840752423,13.141914860115794,28.820815138025104,5.002715822851735,48.463756828938,175.3709758595357,0.8963035455234577,10.612273399174365,4.883685829180618,116.06653161349372,173.2093603854334,1.0
Bagasse,S_cerevisiae,Fluidized_Bed,Enzymatic,7.378651338675028,11.09017151282242,11.804401269254145,26.586599478387853,5.034145802918399,47.01340009320695,155.7230132975891,1.1612785501582643,8.127256424980134,5.198166712785313,114.29877853294226,168.0978906994037,1.0
Sugarcane,S_cerevisiae,Fluidized_Bed,,8.868817548453867,8.409895820381058,11.720628230070709,29.071445421343796,4.751782202004223,50.53049754931524,171.786901620132,0.7813489175167163,11.66889394086141,6.122925986981987,117.52794106587152,169.83080848987981,1.0
Sugarcane,Z_mobilis,Fluidized_Bed,Chemical,5.899182524253672,13.185956729763715,11.040207733840347,30.74698983962744,4.848337335681538,49.5613800434992,213.09547593963475,1.00917144007028,8.995554069962933,3.544171462167041,120.73859050714768,173.77570102342128,1.0
Wheat,K_marxianus,Fluidized_Bed,Enzymatic,10.017163843297368,10.014569944482949,12.46709739872908,29.688980674742087,4.970518538411596,49.166178419077966,174.85031813062497,0.9714978209075154,11.805556804769688,4.59828300911734,113.95192238878856,164.2048386244569,1.0
Sugarcane,K_marxianus,Fluidized_Bed,Physical,10.71223584703282,9.196411514080202,8.257373045565984,33.03690101610699,5.27718032728484,44.599014572122826,143.02501121482652,1.3850951522591353,10.480441613721322,5.454436304363645,102.46773528194846,145.96539343363474,1.0
Corn,S_cerevisiae,Fluidized_Bed,Physical,6.987671778381644,11.173698469591224,8.540645429098088,31.67713098583336,4.625948055524012,53.34939847317048,127.14353693140882,1.036701934464922,10.916597563768477,7.641066598829088,106.69736679973506,147.04104983061947,1.0
Sugarcane,S_cerevisiae,Fluidized_Bed,,15.820762880445734,11.878572320422093,9.99465669449934,27.539496500486784,4.94862879569987,51.34352788534283,144.10761225480556,0.7138589747762135,8.570774688717934,4.931426302467056,86.5905090382141,133.61028956380645,1.0
Bagasse,K_marxianus,Fluidized_Bed,Enzymatic,10.190539783841375,13.191950480298518,13.238699686567111,28.549669713485333,5.417856633256114,50.44492645449356,203.30336450792805,1.131977513787936,8.172809303037258,6.646308771210118,100.3407309603958,154.07323433134434,1.0
Wheat,Z_mobilis,Stirred_Tank,,7.549777401631264,9.580062187483673,8.65902420999815,26.051291083424537,4.815120200830371,47.061296394249815,116.2181689509486,1.4106196020199184,8.35455139195564,5.582477715606027,91.30316913437473,153.2550899841285,1.0
Wheat,K_marxianus,Stirred_Tank,,5.111382100104349,12.172113045387434,13.911831809925092,28.64811725723484,5.151536186572998,55.149550679143616,138.75543050194676,1.0962793008431992,8.780922691245742,5.993679323054668,90.37703974436992,158.65101024939182,1.0
Cellulose,K_marxianus,Packed_Bed,Physical,10.179828668191504,10.202423223799997,12.23203931134155,26.243248712851702,4.999137450404348,50.458369244352255,179.09292439555838,0.7155231526877615,11.136365582159936,3.953078141087021,97.0307094929022,173.572038724847,1.0
Sugarcane,Z_mobilis,Stirred_Tank,,9.21853440155994,8.777239958052611,9.80919514314203,31.696376455499347,5.180726849726624,49.15949559379249,128.42105734084208,0.8452047363468014,9.965055455297271,5.586659599025688,100.83692550175128,153.03684139366345,1.0
Bagasse,S_cerevisiae,Fluidized_Bed,Physical,12.34912272185933,8.44637694199153,13.019550903272012,29.69167364968994,5.00553369624429,39.06310381088076,162.92464831610164,1.1856584246770046,12.584860239389094,4.113342155065786,104.37020823608732,185.03814411575274,1.0
Cellulose,K_marxianus,Fluidized_Bed,Physical,9.569889205084095,7.806033112733992,10.12649330825456,33.56625591969461,5.101474868253591,54.29030405059157,168.0825773249464,1.1370168766292317,6.806747802562891,5.4881928693787625,96.92110742052856,180.36855946168873,1.0
Cellulose,S_cerevisiae,Fluidized_Bed,Physical,6.418843653193819,8.516612002221772,12.022979870261372,27.006852991913405,5.275005407831028,62.659600070451546,107.83616742506412,1.3621041696380671,10.353732712176544,4.15206430310303,92.5395069055708,154.98918502517103,1.0
Bagasse,Z_mobilis,Fluidized_Bed,Physical,15.012154888532743,12.231413243520167,10.966320399948772,27.7648517227435,5.192290415143227,45.261101203532256,127.522902236378,0.7166611142728498,7.836727899441429,5.46967877134945,79.090698690565,154.18313303866216,1.0
Cellulose,Z_mobilis,Stirred_Tank,,11.306874638521556,11.413419203572074,13.982708471962532,29.751867509262528,5.202827792882575,45.22098822481564,128.90859911809275,1.1796198155074205,9.388323999528296,3.8177219099735993,75.29652107140217,130.16049675274968,1.0
Wheat,Z_mobilis,Packed_Bed,Enzymatic,9.237673865204924,7.517576688116101,13.635146751257496,28.405191212432896,5.249425981811291,45.14527799791842,160.5986536770405,0.7906999015871649,9.242487447012156,4.833750184002377,111.97927741843893,180.1645197494504,1.0
Bagasse,Z_mobilis,Stirred_Tank,Physical,10.493915594349216,6.5072181595701295,14.008900908243138,28.495084557218977,4.92150443474366,45.92555653616737,148.77772366633818,0.7712427012453453,11.354207931928013,4.048672815213992,93.95407894884352,133.53573625150307,1.0
Cellulose,Z_mobilis,Fluidized_Bed,Enzymatic,11.422125869684974,7.775413688407179,14.486674941462493,28.48677849258176,4.687233981328845,43.616014309032,148.51597889611466,0.9983911915457794,7.101549666703565,5.017006289329752,109.04671009321778,147.7177470057142,1.0
